"Tree Id",Address,"New Data Field","Common Name","Root Issues","Scientific Name",Condition,"Crown/Branch Issues",Status,"Tree Work-Pruning","Trunk Issues","Tree Work-PHC","Tree Work-Other","Primary ID",Targets,"Client Site","Site Factors","Main Issue - Trunk","Main Issue - Branch","Main Issue - Root",Priority,"Health Issues","Load on Branch Defect","Load on Root Defect","Load on Trunk Defect","Fall Distance/Dead-Weak Branches","Likelihood of Failure - Trunk","Likelihood of Failure - Roots","Likelihood of Impact - Roots","Likelihood of Failure - Branches","Likelihood of Impact - Trunk","Likelihood of Failure and Impact - Roots","Likelihood of Failure and Impact - Trunk","Likelihood of Impact - Crown/Branches",AB,"Tree Work-Preservation",Monitor,"Consequences - Roots","Likelihood of Failure and Impact - Branches","Consequences - Trunk",Years,"Risk Rating - Trunk","Risk Rating - Roots","Consequences - Branches",Cycle,Grove,"Risk Rating - Branches","Residence Name","Phone Number",Email,"Tag Number",Veteran/Historic/Memorial?,"Next Inspection","Last Inspection","Inspection Cycle",Notes,"Address Number","Address Street",City,Code,Cultivar,Genus,"Land Use","Land Type","Location on Site",DBH,"DBH Stem 1","DBH Stem 2","DBH Stem 3","DBH Stem 4","DBH Stem 5","DBH Stem 6",User,"Number of Stems (Multi Calc)","Last Modified User","DBH Range","Date Added","Tree Height (Estimated)","Height Range","Last Modified","TPZ Ratio","Tree Protection Zone (TPZ)","CRZ Ratio","Critical Root Zone (CRZ)","Crown Spread","Canopy Shape",Observations-Characteristics,"Pest Management Observations","Observations-Biotic Pest",Observations-Abiotic,"Observation Comments",Longitude,Latitude,Photos,"Tree Work Preservation","Overall Risk Rating","Mitigation Options","Residual Risk",Final/Preliminary?,"Inspection Interval","Sidewalk Infringement","Tree Well Rating","Well Covering",Dimensions
1904,"449 West High Street",,Serviceberry,,"Amelanchier  species",Good,,Alive,"Clearance Prune, Structure Prune",,"Fungicide, Mulch, Root zone improvement",,10855,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,1870,,,,,,451,"West High Street",Phoenixville,AM,,Amelanchier,"Park/ Vacant/ Other",Street,,2.5,,,,,,,mike,,mike,0-3in,7/28/2021,,N/A,7/28/2021,,,,,,Asymmetrical,"Co-dominant Limbs, Poor Taper",,Fungus,,Rust,-75.520580599609,40.137767143233,image.jpg_pg_61016692e2542.jpg,,,,,,,,,,
1903,"351 Grant Street",,"Northern red oak",,"Quercus rubra",Good,,Alive,"Crown Clean, Deadwood, Structure Prune",,"Mulch, Root zone improvement",,10854,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2162,,,,,,351,"Grant Street",Phoenixville,QURU,,Quercus,"Single Family",Street,North,28,,,,,,,mike,,mike,24-30in,7/28/2021,,N/A,7/28/2021,,,,,,Symmetrical,"Broken Limb, Co-dominant Limbs, Compacted Soil, Crack, Deadwood, Included Bark",,,"Mechanical Damage",,-75.518509877195,40.141233168317,16274817123014731878494250186515.jpg_pg_61016681ec218.jpg,,,,,,,,,,
1902,"451 West High Street",,Serviceberry,,"Amelanchier  species",Good,,Alive,"Clearance Prune, Structure Prune",,"Fungicide, Mulch, Root zone improvement","Guy, Remove foreign object",10853,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,1869,,,,,,451,"West High Street",Phoenixville,AM,,Amelanchier,"Park/ Vacant/ Other",Street,,2.5,,,,,,,mike,,mike,0-3in,7/28/2021,,N/A,7/28/2021,,,,,,Asymmetrical,"Cavity, Co-dominant Limbs, Leaning trunk, Poor Taper",,Fungus,,Rust,-75.520510862174,40.137778421201,image.jpg_pg_610166330db2a.jpg,,,,,,,,,,
1901,"351 Grant Street",,"Pin oak",,"Quercus palustris",Good,,Alive,"Crown Clean, Deadwood, Structure Prune",,"Mulch, Root zone improvement",,10852,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2161,,,,,,351,"Grant Street",Phoenixville,QUPA,,Quercus,"Single Family",Street,North,23,,,,,,,mike,,mike,18-24in,7/28/2021,,N/A,7/28/2021,,,,,,Symmetrical,"Broken Limb, Co-dominant Limbs, Compacted Soil, Crack, Deadwood, Epicormic shoots, Included Bark, Over pruned",,Canker,"Mechanical Damage",,-75.518385922067,40.141263328724,1627481565664697995388274787049.jpg_pg_610165ed36b0a.jpg,,,,,,,,,,
1900,"451 West High Street",,Serviceberry,,"Amelanchier  species",Good,,Alive,"Structure Prune",,"Fungicide, Mulch, Root zone improvement","Guy, Remove foreign object",10851,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,1868,,,,,,451,"West High Street",Phoenixville,AM,,Amelanchier,"Park/ Vacant/ Other",Street,,2,,,,,,,mike,,mike,0-3in,7/28/2021,,N/A,7/28/2021,,,,,,Asymmetrical,"Co-dominant Limbs, Leaning trunk, Poor Taper",,Fungus,,Rust,-75.520427713695,40.137788673898,image.jpg_pg_610165ad1c83e.jpg,,,,,,,,,,
1899,"435 West High Street",,Serviceberry,,"Amelanchier  species",Good,,Alive,"Structure Prune",,"Fungicide, Mulch, Root zone improvement",,10850,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,1867,,,,,,435,"West High Street",Phoenixville,AM,,Amelanchier,"Park/ Vacant/ Other",Street,,2.5,,,,,,,mike,,mike,0-3in,7/28/2021,,N/A,7/28/2021,,,,,,Asymmetrical,"Co-dominant Limbs, Poor Taper",,Fungus,,Rust,-75.520281533304,40.137810204556,image.jpg_pg_6101654996380.jpg,,,,,,,,,,
1898,"303 Grant Street",,"Pin oak",,"Quercus palustris",Fair,,Alive,"Crown Clean, Crown Reduce, Deadwood",,"Mulch, Root zone improvement",,10849,,"Borough of Phoenixville",,,,,High,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,2160,,,,,,303,"Grant Street",Phoenixville,QUPA,,Quercus,"Single Family",Street,North,31,,,,,,,mike,,mike,>30in,7/28/2021,,N/A,7/28/2021,,,,,,Symmetrical,"Broken Limb, Co-dominant Limbs, Compacted Soil, Crack, Deadwood, Epicormic shoots, Included Bark, Weak attachments",,"Fungus, Root Rot","Mechanical Damage",,-75.518262958974,40.141285293798,16274813802823711152069035207778.jpg_pg_6101653db1787.jpg,,,,,,,,,,
1897,"435 West High Street",,Serviceberry,,"Amelanchier  species",Good,,Alive,"Structure Prune",,"Fungicide, Mulch, Root zone improvement",,10848,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,1866,,,,,,435,"West High Street",Phoenixville,AM,,Amelanchier,"Park/ Vacant/ Other",Street,,2.5,,,,,,,mike,,mike,0-3in,7/28/2021,,N/A,7/28/2021,,,,,,Asymmetrical,"Co-dominant Limbs, Included Bark, Poor Taper",,Fungus,,Rust,-75.520228462395,40.137809597476,image.jpg_pg_610164f17e5dd.jpg,,,,,,,,,,
1896,"435 West High Street",,Serviceberry,,"Amelanchier  species",Good,,Alive,"Structure Prune",,"Fungicide, Mulch, Root zone improvement",,10847,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,1865,,,,,,435,"West High Street",Phoenixville,AM,,Amelanchier,"Park/ Vacant/ Other",Street,,2.5,,,,,,,mike,,mike,0-3in,7/28/2021,,N/A,7/28/2021,,,,,,Asymmetrical,"Co-dominant Limbs, Poor Taper",,Fungus,,Rust,-75.520178841528,40.137821900706,image.jpg_pg_6101647c7fc54.jpg,,,,,,,,,,
1895,"300 Grant Street",,Basswood,,"Tilia  species",Good,,Alive,"Crown Clean, Crown Restoration, Reduce end weight, Structure Prune",,"Mulch, Root zone improvement",,10846,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2159,,,,,,300,"Grant Street",Phoenixville,TI,,Tilia,"Single Family",Street,North,16,,,,,,,mike,,mike,12-18in,7/28/2021,,N/A,7/28/2021,,,,,,Asymmetrical,"Co-dominant Limbs, Compacted Soil, Crack, Epicormic shoots, Included Bark, Over pruned, Topped, Weak attachments","Sooty mold",Scale,"Mechanical Damage",,-75.517892083702,40.141292110864,16274811729858842597364588233889.jpg_pg_610164659d58b.jpg,,,,,,,,,,
1894,"423 West High Street",,Serviceberry,,"Amelanchier  species",Good,,Alive,"Structure Prune",,"Fungicide, Mulch, Root zone improvement",,10845,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,1864,,,,,,425,"West High Street",Phoenixville,AM,,Amelanchier,"Park/ Vacant/ Other",Street,,2.5,,,,,,,mike,,mike,0-3in,7/28/2021,,N/A,7/28/2021,,,,,,Asymmetrical,"Co-dominant Limbs, Poor Taper",,Fungus,,Rust,-75.520113127407,40.137833178665,image.jpg_pg_61016400bc3ef.jpg,,,,,,,,,,
1893,"264 Grant Street",,"Red maple",,"Acer rubrum",Good,,Alive,"Crown Clean, Structure Prune, Young Tree Training",,"Amend Soil, Mulch, Root zone improvement","Remove foreign object",10844,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2158,,,,,,264,"Grant Street",Phoenixville,ACRU,,Acer,"Single Family",Street,North,1.5,,,,,,,mike,,mike,0-3in,7/28/2021,,N/A,7/28/2021,,,,,,Symmetrical,"Co-dominant Limbs, Compacted Soil, Crack, Planted Below Grade","Leaf scorch",,"Under Watered",,-75.517105093103,40.14151148311,16274805458013558214146943382323.jpg_pg_610161ee9f725.jpg,,,,,,,,,,
1892,"104 Marshall Street",,"London Plane",,"Platanus	x acerifolia",Fair,,Alive,"Clearance Prune, Reduce end weight, Structure Prune",,"Fungicide, Mulch, Root zone improvement",,10843,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,1863,,,,,,104,"Marshall Street",Phoenixville,PLAC1,,Platanus,"Park/ Vacant/ Other",Street,,16.5,,,,,,,mike,,mike,12-18in,7/28/2021,,N/A,7/28/2021,,,,,,Asymmetrical,"Co-dominant Limbs, Deadwood, Epicormic shoots, Girdling Root, Leaning trunk, Over Extended","Anthracnose, Powdery mildew",,"Mechanical Damage",,-75.516389754468,40.13813134551,"image.jpg_pg_610161d4728bc.jpg,image.jpg_pg_610162175b2a7.jpg",,,,,,,,,,
1891,"264 Grant Street",,"Eastern hophornbeam",,"Ostrya virginiana",Fair,,Alive,"Crown Clean, Structure Prune, Young Tree Training",,"Amend Soil, Mulch, Root zone improvement","Remove foreign object",10842,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2157,,,,,,264,"Grant Street",Phoenixville,OSVI,,Ostrya,"Single Family",Street,North,1,,,,,,,mike,,mike,0-3in,7/28/2021,,N/A,7/28/2021,,,,,,Symmetrical,"Co-dominant Limbs, Compacted Soil, Crack, Planted Below Grade, Poor Taper","Leaf scorch","Leaf feeding Insect","Under Watered",,-75.517035699785,40.14154505809,16274804398388035876978546975974.jpg_pg_61016185d9ddd.jpg,,,,,,,,,,
1890,"203 Grant Street",,"American elm",,"Ulmus americana",Fair,,Alive,"Crown Clean, Structure Prune, Young Tree Training",,"Amend Soil, Mulch, Root zone improvement","Remove foreign object",10841,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2156,,,,,,203,"Grant Street",Phoenixville,ULAM,,Ulmus,"Single Family",Street,North,1,,,,,,,mike,,mike,0-3in,7/28/2021,,N/A,7/28/2021,,,,,,Symmetrical,"Co-dominant Limbs, Compacted Soil, Crack, Planted Below Grade, Poor Taper",,"Leaf feeding Insect","Under Watered",,-75.51687305538,40.141580681913,16274803449832061017760881888741.jpg_pg_61016125a4685.jpg,,,,,,,,,,
1889,"245 High Street",,"London Plane",,"Platanus	x acerifolia",Good,,Alive,"Clearance Prune, Reduce end weight, Structure Prune",,"Mulch, Root zone improvement",,10840,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,1862,,,,,,245,"High Street",Phoenixville,PLAC1,,Platanus,"Park/ Vacant/ Other",Street,,22,,,,,,,mike,,mike,18-24in,7/28/2021,,N/A,7/28/2021,,,,,,Asymmetrical,"Co-dominant Limbs, Deadwood, Epicormic shoots, Girdling Root, Leaning trunk, Over Extended","Powdery mildew",,"Mechanical Damage",,-75.516385731155,40.138193886611,"image.jpg_pg_61016128b54e1.jpg,image.jpg_pg_610161370c005.jpg",,,,,,,,,,
1888,"203 Grant Street",,"Eastern hophornbeam",,"Ostrya virginiana",Good,,Alive,"Crown Clean, Structure Prune, Young Tree Training",,"Amend Soil, Mulch, Root zone improvement","Remove foreign object",10839,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2155,,,,,,203,"Grant Street",Phoenixville,OSVI,,Ostrya,"Single Family",Street,North,1,,,,,,,mike,,mike,0-3in,7/28/2021,,N/A,7/28/2021,,,,,,Symmetrical,"Co-dominant Limbs, Compacted Soil, Crack, Planted Below Grade, Poor Taper",,"Leaf feeding Insect","Under Watered",,-75.516788781564,40.141602646885,16274802276257047041195416533749.jpg_pg_610160af4bea1.jpg,,,,,,,,,,
1887,"203 Grant Street",,"Black tupelo",,"Nyssa sylvatica",Good,,Alive,"Crown Clean, Structure Prune, Young Tree Training",,"Amend Soil, Mulch, Root zone improvement","Remove foreign object",10838,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2154,,,,,,203,"Grant Street",Phoenixville,NYSY,,Nyssa,"Single Family",Street,North,1,,,,,,,mike,,mike,0-3in,7/28/2021,,N/A,7/28/2021,,,,,,Symmetrical,"Co-dominant Limbs, Compacted Soil, Crack, Poor Taper","Leaf spot",,"Under Watered",,-75.51672335637,40.141619148328,16274801056042028539181233872065.jpg_pg_61016036275e2.jpg,,,,,,,,,,
1886,"221 High Street",,"Pin oak",,"Quercus palustris",Good,,Alive,"Clearance Prune, Crown Clean, Deadwood, Reduce end weight, Structure Prune",,"Mulch, Root zone improvement",,10837,,"Borough of Phoenixville",,,,,High,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,1861,,,,,,219,"High Street",Phoenixville,QUPA,,Quercus,"Multi Family",Street,,30.5,,,,,,,mike,,mike,>30in,7/28/2021,,N/A,7/28/2021,,,,,,Asymmetrical,"Broken Limb, Co-dominant Limbs, Deadwood, Girdling Root, Over Extended",,,"Mechanical Damage, Nutrient Deficiency",Chlorosis,-75.515440413799,40.138155077206,image.jpg_pg_6101600e2450a.jpg,,,,,,,,,,
1885,"408 South Street",,"Eastern hophornbeam",,"Ostrya virginiana",Good,,Alive,"Crown Clean, Structure Prune, Young Tree Training",,"Mulch, Root Collar Excavate, Root zone improvement","Remove foreign object",10836,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2153,,,,,,408,"South Street",Phoenixville,OSVI,,Ostrya,"Single Family",Street,North,1,,,,,,,mike,,mike,0-3in,7/28/2021,,N/A,7/28/2021,,,,,,Symmetrical,"Co-dominant Limbs, Compacted Soil, Crack, Planted Below Grade, Poor Taper",,"Leaf feeding Insect","Mechanical Damage, Under Watered",,-75.516638090539,40.141621990938,16274799763656574425529406645707.jpg_pg_61015fb4e5290.jpg,,,,,,,,,,
1884,"401 South Street",,Serviceberry,,"Amelanchier  species",Good,,Alive,"Crown Clean, Structure Prune, Young Tree Training",,"Mulch, Root Collar Excavate, Root zone improvement","Remove foreign object",10835,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2152,,,,,,401,"South Street",Phoenixville,AM,,Amelanchier,"Single Family",Street,West,1,,,,,,,mike,,mike,0-3in,7/28/2021,,N/A,7/28/2021,,,,,,Symmetrical,"Co-dominant Limbs, Compacted Soil, Crack, Planted Below Grade, Poor Taper",,"Leaf feeding Insect","Mechanical Damage, Under Watered",,-75.516379940559,40.141604140929,16274798419139000038926137624884.jpg_pg_61015f2e7bdd4.jpg,,,,,,,,,,
1883,"317 Marshall Street",,"Pin oak",,"Quercus palustris",Good,,Alive,"Crown Clean, Deadwood, Structure Prune",,"Mulch, Root zone improvement",,10834,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2151,,,,,,317,"Marshall Street",Phoenixville,QUPA,,Quercus,"Single Family",Street,East,40,,,,,,,mike,,mike,>30in,7/28/2021,,N/A,7/28/2021,,,,,,Symmetrical,"Cavity, Co-dominant Limbs, Compacted Soil, Crack, Deadwood, Included Bark, Leaning trunk",,,"Mechanical Damage, Nutrient Deficiency",,-75.517088218338,40.140413369759,16274795279337520822989876674402.jpg_pg_61015df57bd78.jpg,,,,,,,,,,
1882,"236 Marshall Street",,"Trident maple",,"Acer buergerianum",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root zone improvement","Remove foreign object",10833,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2150,,,,,,236,"Marshall Street",Phoenixville,ACBU,,Acer,"Single Family",Street,West,0.5,,,,,,,mike,,mike,0-3in,7/28/2021,,N/A,7/28/2021,,,,,,Symmetrical,"Co-dominant Limbs, Compacted Soil, Crack, Weak attachments",,,"Under Watered",,-75.517056143263,40.140111914617,16274793136035661867088294183792.jpg_pg_61015d1f29b3d.jpg,,,,,,,,,,
1881,"327 High Street",,Cherry,,"Prunus species",Good,,Alive,"Crown Raise, Structure Prune",,"Root Collar Excavate, Root zone improvement",Guy,10832,,"Borough of Phoenixville",,,,,Low,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,1860,,,,,,323,"High Street",Phoenixville,PR,,Prunus,"Single Family",Street,,3.5,,,,,,,mike,,mike,3-6in,7/28/2021,,N/A,7/28/2021,,,,,,Asymmetrical,"Cavity, Co-dominant Limbs, Leaning trunk, Over pruned, Poor Taper",,,"Mechanical Damage",,-75.517613381258,40.138056418584,image.jpg_pg_61015d6b1450b.jpg,,,,,,,,,,
1880,"324 Emmett Street",,"Japanese tree lilac",,"Syringa reticulata",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root zone improvement","Remove foreign object",10830,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2149,,,,,,324,"Emmett Street",Phoenixville,SYRE,,Syringa,"Single Family",Street,South,4,,,,,,,mike,,mike,3-6in,7/28/2021,,N/A,7/28/2021,,,,,,Symmetrical,"Co-dominant Limbs, Compacted Soil, Crack, Epicormic shoots, Included Bark, Weak attachments",,"Leaf feeding Insect","Mechanical Damage",,-75.517809948096,40.140032409575,16274790406866262901103963621217.jpg_pg_61015c0cbea68.jpg,,,,,,,,,,
1879,"339 High Street",,"American elm",,"Ulmus americana",Good,,Alive,"Clearance Prune",,"Mulch, Root zone improvement",,10829,,"Borough of Phoenixville",,,,,Low,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,1859,,,,,,337,"High Street",Phoenixville,ULAM,,Ulmus,"Multi Family",Street,,7,,,,,,,mike,,mike,6-12in,7/28/2021,,N/A,7/28/2021,,,,,,Symmetrical,"Co-dominant Limbs, Included Bark",Bagworms,,,"Fall webworm",-75.518088359348,40.13802252872,image.jpg_pg_61015c21364d3.jpg,,,,,,,,,,
1878,"322 Emmett Street",,"Japanese tree lilac",,"Syringa reticulata",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root zone improvement","Remove foreign object",10828,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2148,,,,,,322,"Emmett Street",Phoenixville,SYRE,,Syringa,"Single Family",Street,South,4,,,,,,,mike,,mike,3-6in,7/28/2021,,N/A,7/28/2021,,,,,,Symmetrical,"Co-dominant Limbs, Compacted Soil, Crack, Included Bark",,"Leaf feeding Insect","Mechanical Damage",,-75.517886383605,40.140006568048,16274789340371623052872243312012.jpg_pg_61015ba201516.jpg,,,,,,,,,,
1877,"324 Emmett Street",,"Japanese tree lilac",,"Syringa reticulata",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root zone improvement","Remove foreign object",10827,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2147,,,,,,324,"Emmett Street",Phoenixville,SYRE,,Syringa,"Single Family",Street,South,3,,,,,,,mike,,mike,3-6in,7/28/2021,,N/A,7/28/2021,,,,,,Symmetrical,"Co-dominant Limbs, Compacted Soil, Crack, Included Bark",,,"Mechanical Damage",,-75.517955874902,40.139991653814,16274788408737961929019239852868.jpg_pg_61015b44abd1a.jpg,,,,,,,,,,
1876,"232 Ann Street",,"Amur maple",,"Acer ginnala",Fair,,Alive,"Crown Clean, Structure Prune",,"Amend Soil, Mulch, Root zone improvement","Remove foreign object",10826,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2146,,,,,,232,"Ann Street",Phoenixville,ACGI,,Acer,"Single Family",Street,South,5,,,,,,,mike,,mike,3-6in,7/28/2021,,N/A,7/28/2021,,,,,,Symmetrical,"Cavity, Co-dominant Limbs, Compacted Soil, Crack, Included Bark, Weak attachments",,Canker,"Mechanical Damage",,-75.518431518338,40.139857209392,16274780722171196270122990124094.jpg_pg_6101584ae9678.jpg,,,,,,,,,,
1875,"335 Emmett Street",,"Flowering dogwood",,"Cornus florida",Fair,,Alive,"Crown Clean, Structure Prune",,"Amend Soil, Mulch, Root zone improvement",,10825,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2145,,,,,,335,"Emmett Street",Phoenixville,COFL,,Cornus,"Single Family",Street,North,1,,,,,,,mike,,mike,0-3in,7/28/2021,,N/A,7/28/2021,,,,,,Symmetrical,"Co-dominant Limbs, Compacted Soil, Crack","Anthracnose, Leaf scorch",,"Under Watered",,-75.518687979527,40.139874988782,16274778538006654305796876200142.jpg_pg_61015768cdf5b.jpg,,,,,,,,,,
1874,"341 Pennsylvania 113",,"Flowering dogwood",,"Cornus florida",Fair,,Alive,"Crown Clean, Structure Prune",,"Amend Soil, Mulch, Root zone improvement",,10824,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2144,,,,,,341,"Pennsylvania 113",Phoenixville,COFL,,Cornus,"Single Family",Street,North,1,,,,,,,mike,,mike,0-3in,7/28/2021,,N/A,7/28/2021,,,,,,Symmetrical,"Co-dominant Limbs, Compacted Soil, Crack, Leaning trunk","Anthracnose, Leaf scorch",,"Under Watered",,-75.518830881276,40.139834122137,16274777257573966394637315718881.jpg_pg_610156ea316fc.jpg,,,,,,,,,,
1873,"202 Pennsylvania 113",,"Pin oak",,"Quercus palustris",Good,,Alive,"Clearance Prune, Deadwood, Reduce end weight, Structure Prune",,"Mulch, Root zone improvement",,10823,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,1858,,,,,,200,"Pennsylvania 113",Phoenixville,QUPA,,Quercus,"Multi Family",Street,,38,,,,,,,mike,,mike,>30in,7/28/2021,,N/A,7/28/2021,,,,,,Asymmetrical,"Co-dominant Limbs, Deadwood, Girdling Root, Over Extended, Over pruned, Vine growth",,,"Mechanical Damage",,-75.519084491943,40.138685996683,image.jpg_pg_610155bf7d373.jpg,,,,,,,,,,
1872,"320 Ann Street",,"Northern red oak",,"Quercus rubra",Good,,Alive,"Crown Clean, Deadwood, Structure Prune",,"Mulch, Root zone improvement","Remove foreign object",10822,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2143,,,,,,320,"Ann Street",Phoenixville,QURU,,Quercus,"Single Family",Street,West,31,,,,,,,mike,,mike,>30in,7/28/2021,,N/A,7/28/2021,,,,,,Symmetrical,"Broken Limb, Co-dominant Limbs, Compacted Soil, Crack, Deadwood, Included Bark, Vine growth",,,,"Oak wilt",-75.518523597123,40.140369610885,16274773676194904460880502479791.jpg_pg_61015584d728b.jpg,,,,,,,,,,
1871,"193 Pennsylvania 113",,"Pin oak",,"Quercus palustris",Fair,,Alive,"Clearance Prune, Deadwood, Reduce end weight, Structure Prune",,"Mulch, Root zone improvement","Remove foreign object",10821,,"Borough of Phoenixville",,,,,High,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,1857,,,,,,193,"Pennsylvania 113",Phoenixville,QUPA,,Quercus,"Multi Family",Street,,35,,,,,,,mike,,mike,>30in,7/28/2021,,N/A,7/28/2021,,,,,,Asymmetrical,"Cavity, Co-dominant Limbs, Deadwood, Girdling Root, Over Extended, Over pruned, Topped, Vine growth",,,"Mechanical Damage",,-75.518774333157,40.138277682631,"image.jpg_pg_610154cd07597.jpg,image.jpg_pg_610154daf41b9.jpg",,,,,,,,,,
1870,"203 Franklin Avenue",,"Pin oak",,"Quercus palustris",Good,,Alive,"Clearance Prune, Deadwood, Reduce end weight, Structure Prune",,"Mulch, Root zone improvement",,10820,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,1856,,,,,,203,"Franklin Avenue",Phoenixville,QUPA,,Quercus,"Multi Family",Street,,29,,,,,,,mike,,mike,24-30in,7/28/2021,,N/A,7/28/2021,,,,,,Asymmetrical,"Cavity, Co-dominant Limbs, Deadwood, Girdling Root, Over Extended, Over pruned, Topped",,,"Mechanical Damage",,-75.518970256334,40.138675483202,image.jpg_pg_6101541998ae5.jpg,,,,,,,,,,
1869,"332 Ann Street",,"Northern red oak",,"Quercus rubra",Poor,,Alive,,,,"Remove, Replant",10819,,"Borough of Phoenixville",,,,,High,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2142,,,,,,332,"Ann Street",Phoenixville,QURU,,Quercus,"Single Family",Street,West,32,,,,,,,mike,,mike,>30in,7/28/2021,,N/A,7/28/2021,,,,,,Asymmetrical,"Broken Limb, Cavity, Co-dominant Limbs, Compacted Soil, Crack, Deadwood, Epicormic shoots, Included Bark, Over pruned, Vine growth",,"Bacterial Leaf Scorch",,"Oak wilt",-75.5187934884,40.140940981776,16274770100858333065212569766109.jpg_pg_61015426d6d10.jpg,,,,,,,,,,
1868,"207 Franklin Avenue",,"Pin oak",,"Quercus palustris",Good,,Alive,"Clearance Prune, Deadwood, Reduce end weight, Structure Prune",,"Mulch, Root zone improvement",,10818,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,1855,,,,,,205,"Franklin Avenue",Phoenixville,QUPA,,Quercus,"Multi Family",Street,,31,,,,,,,mike,,mike,>30in,7/28/2021,,N/A,7/28/2021,,,,,,Asymmetrical,"Cavity, Co-dominant Limbs, Crack, Deadwood, Included Bark, Topped, Weak attachments",,,,,-75.519012135447,40.138766434474,image.jpg_pg_6101533c16296.jpg,,,,,,,,,,
1867,"209 Pennsylvania 113",,"Pin oak",,"Quercus palustris",Good,,Alive,"Clearance Prune, Crown Clean, Deadwood, Structure Prune",,"Mulch, Root zone improvement",,10817,,"Borough of Phoenixville",,,,,High,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,1854,,,,,,215,"Pennsylvania 113",Phoenixville,QUPA,,Quercus,"Small Commercial",Street,,26.5,,,,,,,mike,,mike,24-30in,7/28/2021,,N/A,7/28/2021,,,,,,Asymmetrical,"Cavity, Co-dominant Limbs, Deadwood, Girdling Root, Included Bark, Over Extended, Over pruned, Topped",,,"Mechanical Damage",,-75.519081872882,40.138900742724,image.jpg_pg_6101514cbf047.jpg,,,,,,,,,,
